Process	PID	Thread	TID	State	Wall duration (ms)	Avg Wall duration (ms)	Occurrences
/system/bin/surfaceflinger	3534	Binder:3534_4	3882	Sleeping	16545.8422	119.034835	139
kthreadd	2	ksoftirqd/1	15	Sleeping	16536.03958	280.271857	59
/system/bin/surfaceflinger	3534	mali-mem-purge	3567	Sleeping	16481.93941	867.470495	19
kthreadd	2	ksoftirqd/2	20	Sleeping	16479.20812	249.684971	66
/system/bin/surfaceflinger	3534	mali-hist-dump	3573	Sleeping	16474.51188	823.725594	20
/system/bin/surfaceflinger	3534	surfaceflinger	3551	Sleeping	16470.60742	177.103305	93
kthreadd	2	frame_update_wo	186	Sleeping	16448.6772	16.598059	991
kthreadd	2	kworker/0:1H	233	Sleeping	16444.46318	12.336431	1333
kthreadd	2	present_fence_w	185	Sleeping	16401.89203	16.567567	990
kthreadd	2	hps_main	158	Sleeping	16398.7541	99.992403	164
kthreadd	2	kworker/u9:4	14337	Sleeping	16378.82041	76.89587	213
kthreadd	2	kworker/1:2H	12396	Sleeping	16364.47142	8.021799	2040
kthreadd	2	kworker/3:1	14545	Sleeping	16345.10641	90.806146	180
kthreadd	2	rcu_sched	8	Sleeping	16329.08287	267.689883	61
kthreadd	2	kworker/2:1	14321	Sleeping	16313.93417	83.234358	196
kthreadd	2	kworker/1:1	21026	Sleeping	16309.82317	5436.607723	3
/system/bin/surfaceflinger	3534	DispSync	3545	Sleeping	16259.59063	10.29088	1580
/system/bin/surfaceflinger	3534	surfaceflinger	3547	Sleeping	16245.63278	773.60156	21
kthreadd	2	kworker/1:0	2943	Sleeping	16218.26976	59.190765	274
kthreadd	2	kworker/0:0	14527	Sleeping	16208.06085	491.153359	33
/system/bin/surfaceflinger	3534	surfaceflinger	3534	Sleeping	16183.4287	61.300866	264
kthreadd	2	kworker/2:1H	9263	Sleeping	16168.22941	4.945925	3269
kthreadd	2	file-storage	1853	Sleeping	16125.19938	556.041358	29
kthreadd	2	kworker/u8:4	17196	Sleeping	16123.13507	95.403166	169
kthreadd	2	kworker/3:0H	24523	Sleeping	16106.20629	9.402338	1713
org.mozilla.firefox	16822	mali-mem-purge	16987	Sleeping	16045.92884	205.717036	78
/system/bin/surfaceflinger	3534	SWWatchDog	3634	Sleeping	15994.95122	999.684451	16
org.mozilla.firefox	16822	mali-hist-dump	16993	Sleeping	15974.51652	210.191006	76
kthreadd	2	dmcrypt_write	473	Sleeping	15961.58583	59.558156	268
kthreadd	2	ion_mm_heap	63	Sleeping	15951.82836	3190.365672	5
/system/bin/surfaceflinger	3534	HwBinder:3534_1	3575	Sleeping	15909.54944	118.72798	134
org.mozilla.firefox	16822	mali-cmar-backe	16992	Sleeping	15868.51635	42.542939	373
kthreadd	2	ksoftirqd/3	25	Sleeping	15846.01335	166.80014	95
kthreadd	2	rcu_preempt	7	Sleeping	15808.60299	8.54519	1850
org.mozilla.firefox	16822	JS Watchdog	16945	Sleeping	15697.57249	981.09828	16
kthreadd	2	kworker/0:1	16347	Sleeping	15670.19589	25.3974	617
kthreadd	2	kworker/u8:3	14523	Sleeping	15623.37596	73.695169	212
kthreadd	2	kworker/u8:2	9118	Sleeping	15605.85971	51.675032	302
/system/bin/surfaceflinger	3534	Binder:3534_1	3543	Sleeping	15598.87526	38.232537	408
org.mozilla.firefox	16822	RenderThread	16921	Sleeping	15578.62333	67.439927	231
org.mozilla.firefox	16822	Binder:16822_5	17189	Sleeping	15485.54531	377.696227	41
org.mozilla.firefox	16822	Binder:16822_2	16839	Sleeping	15481.72071	516.057356	30
org.mozilla.firefox	16822	DefaultDispatch	16902	Sleeping	15351.39939	511.713312	30
org.mozilla.firefox	16822	queued-work-loo	16905	Sleeping	15321.54884	1532.154884	10
kthreadd	2	kworker/u9:0	14368	Sleeping	15280.62582	6.252301	2444
org.mozilla.firefox	16822	GPU completion	17215	Sleeping	15224.20375	262.486271	58
org.mozilla.firefox	16822	DefaultDispatch	16896	Sleeping	15163.97913	322.637853	47
org.mozilla.firefox	16822	DefaultDispatch	16900	Sleeping	15050.48097	485.499386	31
kthreadd	2	kworker/u9:5	8877	Sleeping	14929.3255	4.187749	3565
org.mozilla.firefox	16822	pool-16-thread-	16971	Sleeping	14890.32311	14890.32311	1
kthreadd	2	tx_thread	1418	Sleeping	14792.02956	24.328995	608
org.mozilla.firefox	16822	DefaultDispatch	16909	Sleeping	14652.12793	3663.031982	4
org.mozilla.firefox	16822	ConnectivityThr	16913	Sleeping	14510.00214	14510.00214	1
org.mozilla.firefox	16822	arch_disk_io_0	16895	Sleeping	14485.11999	7242.559994	2
org.mozilla.firefox	16822	arch_disk_io_2	16912	Sleeping	14482.17776	7241.088878	2
/system/bin/surfaceflinger	3534	Binder:3534_3	3727	Sleeping	14450.75921	46.918049	308
org.mozilla.firefox	16822	pool-7-thread-1	16889	Sleeping	14404.74505	423.668972	34
org.mozilla.firefox	16822	StreamTrans #29	17172	Sleeping	14402.86498	167.475174	86
org.mozilla.firefox	16822	Thread-25	17014	Sleeping	14394.15536	148.393354	97
org.mozilla.firefox	16822	StreamTrans #2	16997	Sleeping	14376.85674	163.373372	88
org.mozilla.firefox	16822	hwuiTask0	17232	Sleeping	14290.68243	7145.341214	2
org.mozilla.firefox	16822	hwuiTask1	17233	Sleeping	14285.00974	14285.00974	1
org.mozilla.firefox:tab0	16950	ProcessHangMon	17151	Sleeping	14242.01619	7121.008097	2
org.mozilla.firefox	16822	arch_disk_io_1	16910	Sleeping	14212.73004	14212.73004	1
org.mozilla.firefox	16822	GleanAPIPool	16874	Sleeping	14093.61441	2013.373487	7
org.mozilla.firefox	16822	ProcessHangMon	17132	Sleeping	13983.10048	13983.10048	1
org.mozilla.firefox:tab0	16950	JS Watchdog	17136	Sleeping	13979.12309	998.508792	14
org.mozilla.firefox:tab0	16950	Timer	17141	Sleeping	13870.95147	32.484663	427
org.mozilla.firefox:tab0	16950	wifi tickler	17235	Sleeping	13857.96516	13857.96516	1
org.mozilla.firefox	16822	Timer	16977	Sleeping	13817.37115	136.805654	101
org.mozilla.firefox:tab0	16950	la.firefox:tab0	16950	Sleeping	13786.51446	2757.302891	5
org.mozilla.firefox	16822	URL Classifier	16999	Sleeping	13746.28838	264.351699	52
org.mozilla.firefox	16822	IndexedDB #1	17012	Sleeping	13570.00667	904.667111	15
org.mozilla.firefox:tab0	16950	StreamTrans #1	17236	Sleeping	13537.90559	615.359344	22
org.mozilla.firefox:tab0	16950	JS Helper	17139	Sleeping	13517.6645	450.588816	30
org.mozilla.firefox:tab0	16950	StreamTrans #2	17237	Sleeping	13511.93366	519.689756	26
org.mozilla.firefox	16822	Netlink Monitor	16939	Sleeping	13432.43427	4477.478089	3
org.mozilla.firefox	16822	Gecko_IOThread	16935	Sleeping	13413.99218	13.772065	974
org.mozilla.firefox:tab0	16950	HTML5 Parser	17239	Sleeping	13326.9848	1903.85497	7
org.mozilla.firefox	16822	Cache2 I/O	16984	Sleeping	13302.59526	403.108947	33
org.mozilla.firefox	16822	IPDL Background	17000	Sleeping	13157.87924	18.224209	722
org.mozilla.firefox:tab0	16950	Chrome_ChildThr	17134	Sleeping	13155.76285	15.069602	873
org.mozilla.firefox:tab0	16950	JS Helper	17140	Sleeping	13145.9937	469.499774	28
org.mozilla.firefox:tab0	16950	Binder:16950_3	16970	Sleeping	13138.22039	3284.555098	4
org.mozilla.firefox:tab0	16950	StyleThread#0	17240	Sleeping	13088.73108	4362.91036	3
org.mozilla.firefox:tab0	16950	StyleThread#2	17242	Sleeping	13088.54123	13088.54123	1
org.mozilla.firefox:tab0	16950	StyleThread#1	17241	Sleeping	13088.21308	6544.106539	2
org.mozilla.firefox:tab0	16950	JS Helper	17137	Sleeping	12749.4542	439.636351	29
org.mozilla.firefox:tab0	16950	Socket Thread	17135	Sleeping	12692.13004	53.780212	236
org.mozilla.firefox:tab0	16950	JS Helper	17138	Sleeping	12682.10335	469.707531	27
org.mozilla.firefox	16822	Thread-26	17063	Sleeping	12592.25365	56.721863	222
kthreadd	2	display_idle_de	188	Uninterruptible Sleep	12532.05325	1392.450361	9
org.mozilla.firefox	16822	Thread-23	16940	Sleeping	12405.08047	24.9098	498
org.mozilla.firefox	16822	mozilla.firefox	16822	Sleeping	12303.82985	23.391311	526
org.mozilla.firefox:tab0	16950	StreamTrans #4	17244	Sleeping	12162.39806	1216.239806	10
org.mozilla.firefox:tab0	16950	ImageIO	17147	Sleeping	11838.69626	11838.69626	1
org.mozilla.firefox:tab0	16950	TaskController	17246	Sleeping	11835.39641	3945.132138	3
org.mozilla.firefox:tab0	16950	TaskController	17247	Sleeping	11832.56465	3944.188215	3
org.mozilla.firefox:tab0	16950	TaskController	17245	Sleeping	11832.28126	5916.14063	2
org.mozilla.firefox	16822	Jit thread pool	16828	Sleeping	11792.21448	214.403899	55
org.mozilla.firefox	16822	localStorage DB	17248	Sleeping	11386.44914	2277.289827	5
org.mozilla.firefox:tab0	16950	ImageBridgeChld	17150	Sleeping	11249.06551	3749.688503	3
org.mozilla.firefox:tab0	16950	MediaDecoderSta	17250	Sleeping	11237.49612	864.422778	13
org.mozilla.firefox	16822	pool-8-thread-1	17249	Sleeping	11107.0188	11107.0188	1
kthreadd	2	mmcqd/0	211	Sleeping	11024.07882	0.260216	42365
kthreadd	2	ion_history	70	Uninterruptible Sleep	11019.5258	408.130585	27
org.mozilla.firefox	16822	mali-utility-wo	16991	Sleeping	10954.62948	2190.925896	5
org.mozilla.firefox:tab0	16950	StreamTrans #3	17243	Sleeping	10928.68348	840.66796	13
org.mozilla.firefox:tab0	16950	Thread-3	17252	Sleeping	10730.90038	325.178799	33
org.mozilla.firefox	16822	pool-5-thread-1	17254	Sleeping	10522.63359	5261.316795	2
org.mozilla.firefox	16822	StreamTrans #32	17257	Sleeping	10285.99149	135.341993	76
org.mozilla.firefox	16822	StreamTrans #33	17258	Sleeping	10253.41572	131.454047	78
org.mozilla.firefox:tab0	16950	Thread-2	17253	Sleeping	10149.55479	230.671699	44
kthreadd	2	dlpt_notify_thr	60	Sleeping	9999.993616	9999.993616	1
org.mozilla.firefox	16822	pool-6-thread-1	17256	Sleeping	9895.861683	9895.861683	1
org.mozilla.firefox:tab0	16950	MediaPDecoder #	17261	Sleeping	9845.343601	1406.477657	7
org.mozilla.firefox:tab0	16950	MediaSupervisor	17251	Sleeping	9744.266285	180.449375	54
org.mozilla.firefox	16822	HWC release	17214	Sleeping	9482.661026	4741.330513	2
org.mozilla.firefox	16822	arch_disk_io_3	16914	Sleeping	9465.827639	9465.827639	1
org.mozilla.firefox	16822	Gecko	16882	Sleeping	9195.21884	10.894809	844
kthreadd	2	kswapd0	85	Running	7898.160606	1.531541	5157
kthreadd	2	kswapd0	85	Sleeping	6235.997316	72.511596	86
kthreadd	2	display_idle_de	188	Sleeping	5810.367043	5810.367043	1
kthreadd	2	ion_history	70	Sleeping	5592.796328	430.215102	13
media.codec	672	MtkOmxVdecConve	17383	Sleeping	5485.996702	5485.996702	1
media.codec	672	MtkOmxVdecDecod	17382	Sleeping	5483.386702	2741.693351	2
media.codec	672	MtkOmxVdecThrea	17381	Sleeping	5482.894242	1827.631414	3
media.codec	672	HwBinder:672_10	17384	Sleeping	5480.887166	498.262469	11
media.codec	672	OMXCallbackDisp	17385	Sleeping	5464.337778	248.378989	22
media.codec	672	HwBinder:672_10	22343	Sleeping	4809.97602	253.156632	19
media.codec	672	HwBinder:672_B	27287	Sleeping	4705.167545	75.889799	62
org.mozilla.firefox:tab0	16950	Web Content	16982	Uninterruptible Sleep + Wake Kill	4416.179678	3.285847	1344
org.mozilla.firefox	16822	Binder:16822_4	17179	Sleeping	4304.830586	74.221217	58
kthreadd	2	mmcqd/0	211	Running	4171.510405	0.098213	42474
org.mozilla.firefox:tab0	16950	Web Content	16982	Running	3421.762456	0.570103	6002
kthreadd	2	kswapd0	85	Runnable (Preempted)	3202.239201	0.633354	5056
org.mozilla.firefox:tab0	16950	Web Content	16982	Runnable	2621.356693	0.705234	3717
org.mozilla.firefox	16822	DefaultExecutor	17231	Sleeping	2507.857328	1253.928664	2
org.mozilla.firefox	16822	mozilla.firefox	16822	Running	2060.294734	0.429228	4800
org.mozilla.firefox:tab0	16950	Web Content	16982	Sleeping	1979.572581	5.874102	337
org.mozilla.firefox	16822	Jit thread pool	16828	Running	1738.112503	0.940537	1848
org.mozilla.firefox	16822	Gecko	16882	Runnable	1730.291255	0.66755	2592
org.mozilla.firefox:tab0	16950	Web Content	16982	Runnable (Preempted)	1445.253913	0.653961	2210
kthreadd	2	mmcqd/0	211	Runnable	1313.841115	0.032332	40635
org.mozilla.firefox:tab0	16950	MediaSupervisor	17251	Running	1198.052125	2.886872	415
org.mozilla.firefox	16822	Gecko	16882	Running	1170.287113	0.31655	3697
org.mozilla.firefox	16822	DefaultExecutor	17255	Sleeping	1075.803261	537.90163	2
org.mozilla.firefox	16822	Jit thread pool	16828	Runnable	1074.366334	0.75447	1424
kthreadd	2	kworker/u9:5	8877	Running	956.998189	0.248506	3851
org.mozilla.firefox	16822	Gecko	16882	Uninterruptible Sleep + Wake Kill	945.188327	2.442347	387
kthreadd	2	kworker/u9:2	14898	Running	878.557359	0.235727	3727
kthreadd	2	tx_thread	1418	Running	876.015418	0.146051	5998
org.mozilla.firefox	16822	Gecko	16882	Runnable (Preempted)	811.490865	0.800286	1014
org.mozilla.firefox	16822	mozilla.firefox	16822	Uninterruptible Sleep	792.069935	0.428841	1847
org.mozilla.firefox:tab0	16950	Thread-2	17253	Running	758.782839	2.495996	304
org.mozilla.firefox	16822	GleanAPIPool	16874	Uninterruptible Sleep	745.307159	2.211593	337
kthreadd	2	kworker/u9:3	14309	Running	741.316206	0.267526	2771
kthreadd	2	kworker/u9:0	14368	Running	732.932779	0.274198	2673
org.mozilla.firefox	16822	Gecko	16882	Uninterruptible Sleep	656.14636	2.278285	288
kthreadd	2	rcu_preempt	7	Runnable	621.827518	0.332706	1869
kthreadd	2	kworker/u8:2	9118	Uninterruptible Sleep	612.675365	10.043858	61
org.mozilla.firefox	16822	Thread-23	16940	Runnable	610.560731	0.788838	774
org.mozilla.firefox	16822	Thread-26	17063	Runnable	557.870603	1.033093	540
org.mozilla.firefox	16822	mozilla.firefox	16822	Runnable	545.929891	0.154961	3523
kthreadd	2	kworker/0:1	16347	Runnable	541.251743	0.416027	1301
kthreadd	2	ion_mm_heap_for	65	Sleeping	494.480358	98.896071	5
kthreadd	2	kworker/u8:4	17196	Uninterruptible Sleep	479.972664	9.79536	49
org.mozilla.firefox	16822	pool-7-thread-1	16889	Runnable	440.050517	0.880101	500
org.mozilla.firefox:tab0	16950	Chrome_ChildThr	17134	Runnable	400.217268	0.353861	1131
kthreadd	2	kworker/u9:2	14898	Runnable	397.423597	0.11931	3331
org.mozilla.firefox	16822	IPDL Background	17000	Runnable	395.158038	0.419934	941
kthreadd	2	kworker/u8:3	14523	Uninterruptible Sleep	392.901502	8.731144	45
kthreadd	2	kworker/u9:5	8877	Runnable	382.363563	0.112031	3413
org.mozilla.firefox	16822	Jit thread pool	16828	Runnable (Preempted)	375.164268	0.984683	381
/system/bin/surfaceflinger	3534	surfaceflinger	3534	Running	371.840878	1.332763	279
org.mozilla.firefox:tab0	16950	Web Content	16982	Uninterruptible Sleep	369.375028	2.75653	134
media.codec	672	HwBinder:672_8	20342	Sleeping	362.644805	60.4408	6
org.mozilla.firefox	16822	pool-7-thread-1	16889	Running	353.822418	0.541012	654
kthreadd	2	kworker/u9:3	14309	Runnable	337.366139	0.138491	2436
org.mozilla.firefox	16822	Thread-26	17063	Runnable (Preempted)	318.534951	1.274139	250
org.mozilla.firefox	16822	Gecko_IOThread	16935	Runnable	312.325817	0.277622	1125
org.mozilla.firefox:tab0	16950	JS Helper	17138	Runnable	311.392735	1.153306	270
org.mozilla.firefox	16822	Thread-23	16940	Running	310.302669	0.247253	1255
org.mozilla.firefox	16822	RenderThread	16921	Running	309.877865	0.490313	632
/system/bin/surfaceflinger	3534	Binder:3534_1	3543	Uninterruptible Sleep + Wake Kill	307.540417	6.834231	45
org.mozilla.firefox:tab0	16950	JS Helper	17138	Running	305.490562	1.0462	292
org.mozilla.firefox	16822	Jit thread pool	16828	Uninterruptible Sleep	297.647094	0.693816	429
kthreadd	2	tx_thread	1418	Runnable	294.32052	0.055553	5298
org.mozilla.firefox	16822	pool-6-thread-1	17256	Running	275.78172	1.188714	232
org.mozilla.firefox	16822	Thread-26	17063	Running	274.169556	0.341431	803
kthreadd	2	kworker/u9:0	14368	Runnable	272.978343	0.116259	2348
kthreadd	2	kworker/u8:2	9118	Runnable	271.160187	0.751136	361
org.mozilla.firefox	16822	mozilla.firefox	16822	Runnable (Preempted)	270.428649	0.217037	1246
org.mozilla.firefox	16822	Thread-23	16940	Runnable (Preempted)	260.029716	0.580423	448
org.mozilla.firefox:tab0	16950	Socket Thread	17135	Runnable (Preempted)	254.459263	1.570736	162
org.mozilla.firefox	16822	GleanAPIPool	16874	Runnable	252.032247	0.594415	424
/system/bin/surfaceflinger	3534	Binder:3534_1	3543	Runnable	248.183172	0.420649	590
kthreadd	2	ksoftirqd/3	25	Parked	246.172486	246.172486	1
kthreadd	2	cpuhp/3	23	Parked	245.832948	245.832948	1
kthreadd	2	migration/3	24	undefined (non-IO) + No Load + undefined + undefined + undefined + undefined	245.781178	245.781178	1
org.mozilla.firefox:tab0	16950	Socket Thread	17135	Runnable	241.249417	0.492345	490
media.codec	672	HwBinder:672_B	27287	Running	228.361412	0.476746	479
kthreadd	2	kworker/2:1H	9263	Runnable	227.074324	0.069082	3287
org.mozilla.firefox	16822	GleanAPIPool	16874	Running	221.182874	0.355599	622
org.mozilla.firefox:tab0	16950	Chrome_ChildThr	17134	Uninterruptible Sleep	218.852098	31.264585	7
org.mozilla.firefox:tab0	16950	Chrome_ChildThr	17134	Running	216.105713	0.149244	1448
org.mozilla.firefox:tab0	16950	Thread-3	17252	Uninterruptible Sleep	203.367714	2.748212	74
org.mozilla.firefox:tab0	16950	Thread-2	17253	Runnable (Preempted)	199.900404	1.218904	164
org.mozilla.firefox	16822	mozilla.firefox	16822	Uninterruptible Sleep + Wake Kill	197.31425	1.09619	180
org.mozilla.firefox	16822	Gecko_IOThread	16935	Running	197.306551	0.150043	1315
/system/bin/surfaceflinger	3534	Binder:3534_1	3543	Runnable (Preempted)	185.708776	0.552704	336
/system/bin/surfaceflinger	3534	DispSync	3545	Running	183.952535	0.115186	1597
org.mozilla.firefox:tab0	16950	Socket Thread	17135	Running	180.322003	0.267937	673
kthreadd	2	kworker/0:1	16347	Uninterruptible Sleep	172.612863	0.306594	563
/system/bin/surfaceflinger	3534	Binder:3534_1	3543	Running	168.017643	0.181053	928
/system/bin/surfaceflinger	3534	Binder:3534_3	3727	Runnable	163.97317	0.451716	363
org.mozilla.firefox:tab0	16950	Chrome_ChildThr	17134	Runnable (Preempted)	163.885253	0.567077	289
kthreadd	2	ion_history	70	Runnable (Preempted)	156.642555	26.107092	6
org.mozilla.firefox	16822	pool-6-thread-1	17256	Runnable	156.010016	0.764754	204
org.mozilla.firefox	16822	IPDL Background	17000	Running	155.280018	0.147885	1050
kthreadd	2	kworker/2:1H	9263	Running	152.116181	0.02403	6330
/system/bin/surfaceflinger	3534	Binder:3534_3	3727	Runnable (Preempted)	151.650789	0.59941	253
org.mozilla.firefox	16822	Thread-23	16940	Uninterruptible Sleep + Wake Kill	151.092632	3.976121	38
org.mozilla.firefox:tab0	16950	Timer	17141	Runnable	148.57531	0.303214	490
org.mozilla.firefox:tab0	16950	MediaSupervisor	17251	Runnable	146.503166	0.419779	349
org.mozilla.firefox:tab0	16950	Thread-3	17252	Runnable	143.31801	0.853083	168
org.mozilla.firefox	16822	RenderThread	16921	Runnable	139.902016	0.31652	442
org.mozilla.firefox	16822	mali-cmar-backe	16992	Running	137.834028	0.220887	624
org.mozilla.firefox	16822	DefaultDispatch	16900	Running	136.418564	0.56841	240
media.codec	672	HwBinder:672_10	22343	Runnable (Preempted)	133.85278	0.659373	203
org.mozilla.firefox	16822	IndexedDB #1	17012	Uninterruptible Sleep + Wake Kill	130.276703	3.428334	38
media.codec	672	HwBinder:672_B	27287	Uninterruptible Sleep + Wake Kill	119.3384	3.225362	37
kthreadd	2	tx_thread	1418	Runnable (Preempted)	119.200476	0.190416	626
org.mozilla.firefox	16822	pool-7-thread-1	16889	Runnable (Preempted)	117.802473	0.79062	149
org.mozilla.firefox	16822	mali-cmar-backe	16992	Runnable	117.168012	0.250359	468
kthreadd	2	kworker/u8:3	14523	Runnable	117.046927	0.459007	255
kthreadd	2	kworker/3:0H	24523	Runnable	114.997735	0.066781	1722
org.mozilla.firefox:tab0	16950	Chrome_ChildThr	17134	Uninterruptible Sleep + Wake Kill	109.696782	18.282797	6
media.codec	672	HwBinder:672_B	27287	Runnable (Preempted)	109.212315	0.356902	306
org.mozilla.firefox	16822	GleanAPIPool	16874	Runnable (Preempted)	106.31708	0.548026	194
kthreadd	2	kworker/1:2H	12396	Runnable	105.930219	0.051774	2046
/system/bin/surfaceflinger	3534	Binder:3534_3	3727	Running	104.538315	0.169705	616
org.mozilla.firefox:tab0	16950	Binder:16950_2	16967	Sleeping	104.396703	104.396703	1
org.mozilla.firefox:tab0	16950	Thread-2	17253	Runnable	103.789478	0.763157	136
kthreadd	2	dmcrypt_write	473	Runnable	100.319855	0.374327	268
org.mozilla.firefox	16822	Binder:16822_2	16839	Runnable	97.225313	0.860401	113
org.mozilla.firefox	16822	JS Watchdog	16945	Uninterruptible Sleep + Wake Kill	97.1417	16.190283	6
kthreadd	2	bat_routine_thr	202	Runnable	93.369009	1.333842	70
kthreadd	2	kworker/2:1H	9263	Runnable (Preempted)	93.037056	0.030473	3053
org.mozilla.firefox:tab0	16950	Thread-3	17252	Runnable (Preempted)	91.766468	1.191772	77
media.codec	672	HwBinder:672_10	22343	Running	91.057398	0.332326	274
kthreadd	2	kworker/1:2H	12396	Running	90.032337	0.022307	4036
org.mozilla.firefox:tab0	16950	MediaSupervisor	17251	Uninterruptible Sleep	89.831931	17.966386	5
org.mozilla.firefox	16822	Binder:16822_4	17179	Runnable (Preempted)	89.769084	0.871544	103
org.mozilla.firefox	16822	DefaultDispatch	16900	Runnable	89.699077	0.484859	185
kthreadd	2	kswapd0	85	Uninterruptible Sleep	88.98886	6.845296	13
/system/bin/surfaceflinger	3534	app	3548	Running	87.72376	0.098234	893
kthreadd	2	kworker/0:1H	233	Runnable	87.46579	0.065272	1340
kthreadd	2	kworker/u8:3	14523	Runnable (Preempted)	86.251468	0.845602	102
kthreadd	2	kworker/u9:0	14368	Runnable (Preempted)	84.058004	0.390967	215
kthreadd	2	kworker/1:0	2943	Runnable	83.528099	0.301545	277
kthreadd	2	kworker/3:0H	24523	Running	83.3073	0.024942	3340
kthreadd	2	ion_history	70	Runnable	81.61293	1.943165	42
org.mozilla.firefox	16822	pool-7-thread-1	16889	Uninterruptible Sleep	78.85054	0.673936	117
org.mozilla.firefox	16822	localStorage DB	17248	Uninterruptible Sleep + Wake Kill	77.97139	3.248807	24
/system/bin/surfaceflinger	3534	HwBinder:3534_1	3575	Runnable	77.951321	0.445436	175
kthreadd	2	hps_main	158	Uninterruptible Sleep	77.177856	5.936758	13
org.mozilla.firefox	16822	DefaultDispatch	16896	Runnable	76.253005	0.430807	177
org.mozilla.firefox:tab0	16950	Binder:16950_3	16970	Uninterruptible Sleep + Wake Kill	74.589622	14.917924	5
org.mozilla.firefox	16822	GleanAPIPool	16874	Uninterruptible Sleep + Wake Kill	73.91178	2.956471	25
media.codec	672	HwBinder:672_10	22343	Uninterruptible Sleep + Wake Kill	73.703389	1.754842	42
kthreadd	2	kworker/u9:4	14337	Running	73.58856	0.3105	237
org.mozilla.firefox:tab0	16950	Binder:16950_1	16966	Uninterruptible Sleep + Wake Kill	72.107161	72.107161	1
kthreadd	2	kworker/u9:2	14898	Runnable (Preempted)	71.606401	0.312691	229
kthreadd	2	kworker/u9:5	8877	Runnable (Preempted)	70.858615	0.264397	268
kthreadd	2	kworker/0:1	16347	Running	67.947386	0.04843	1403
kthreadd	2	kswapd0	85	Runnable	67.815229	0.671437	101
kthreadd	2	kworker/3:1	14545	Runnable	66.767541	0.368881	181
kthreadd	2	kworker/u8:3	14523	Running	66.311468	0.182676	363
org.mozilla.firefox	16822	Binder:16822_2	16839	Runnable (Preempted)	66.31001	1.105166	60
org.mozilla.firefox	16822	RenderThread	16921	Runnable (Preempted)	66.016088	0.360743	183
kthreadd	2	mtk_stp_psm	388	Sleeping	65.770697	9.395813	7
/system/bin/surfaceflinger	3534	DispSync	3545	Runnable	65.747789	0.043	1529
kthreadd	2	btif_rxd	164	Sleeping	65.701545	7.300171	9
kthreadd	2	kworker/u9:3	14309	Runnable (Preempted)	65.585693	0.2864	229
org.mozilla.firefox:tab0	16950	Thread-3	17252	Running	65.064243	0.262355	248
kthreadd	2	rcu_preempt	7	Running	64.808221	0.033406	1940
kthreadd	2	mtk_wmtd	390	Sleeping	64.155236	6.415523	10
/system/bin/surfaceflinger	3534	Binder:3534_4	3882	Runnable	63.822394	0.368915	173
org.mozilla.firefox	16822	mali-hist-dump	16993	Running	63.217085	0.442077	143
