Process	PID	Thread	TID	State	Wall duration (ms)	Avg Wall duration (ms)	Occurrences
org.mozilla.firefox	13990	mali-hist-dump	14152	Sleeping	15446.39347	173.554982	89
kthreadd	2	kworker/0:0	14527	Sleeping	15432.67962	734.889505	21
kthreadd	2	ksoftirqd/0	6	Sleeping	15412.26362	148.194842	104
org.mozilla.firefox	13990	RenderThread	14070	Sleeping	15402.11547	71.637746	215
/system/bin/surfaceflinger	3534	Binder:3534_1	3543	Sleeping	15389.41323	49.803926	309
kthreadd	2	kworker/u9:2	14898	Sleeping	15349.59287	5.370746	2858
kthreadd	2	kworker/u8:2	9118	Sleeping	15250.71045	45.935874	332
org.mozilla.firefox	13990	Binder:13990_2	14007	Sleeping	15242.61121	190.53264	80
/system/bin/surfaceflinger	3534	Binder:3534_5	4093	Sleeping	15219.87806	42.752466	356
org.mozilla.firefox	13990	JS Watchdog	14086	Sleeping	15116.13121	889.184188	17
org.mozilla.firefox	13990	DefaultDispatch	14056	Sleeping	15104.38574	3776.096435	4
org.mozilla.firefox	13990	DefaultDispatch	14042	Sleeping	15025.0642	429.287548	35
kthreadd	2	kworker/u9:0	14368	Sleeping	15005.90196	5.997562	2502
org.mozilla.firefox	13990	DefaultDispatch	14033	Sleeping	14965.95365	748.297682	20
org.mozilla.firefox	13990	GPU completion	15272	Sleeping	14934.97219	266.695931	56
kthreadd	2	display_esd_che	183	Uninterruptible Sleep	14930.39934	1066.457095	14
kthreadd	2	display_idle_de	188	Uninterruptible Sleep	14855.59587	1485.559587	10
org.mozilla.firefox	13990	queued-work-loo	14069	Sleeping	14855.26795	1350.478904	11
kthreadd	2	kworker/u9:3	14309	Sleeping	14774.84145	6.218367	2376
org.mozilla.firefox	13990	Timer	14112	Sleeping	14711.61986	186.223036	79
org.mozilla.firefox	13990	pool-5-thread-1	14039	Sleeping	14616.87108	406.024196	36
org.mozilla.firefox	13990	DefaultDispatch	14048	Sleeping	14591.76839	331.631099	44
org.mozilla.firefox	13990	GleanAPIPool	14032	Sleeping	14480.20691	2068.600987	7
org.mozilla.firefox	13990	ConnectivityThr	14133	Sleeping	14416.19406	14416.19406	1
org.mozilla.firefox	13990	arch_disk_io_0	14053	Sleeping	14404.08629	7202.043144	2
org.mozilla.firefox	13990	arch_disk_io_2	14060	Sleeping	14401.62429	7200.812143	2
org.mozilla.firefox	13990	hwuiTask1	15319	Sleeping	14315.42974	7157.71487	2
org.mozilla.firefox	13990	Binder:13990_5	14549	Sleeping	14302.28689	510.79596	28
org.mozilla.firefox	13990	arch_disk_io_1	14054	Sleeping	14290.51789	14290.51789	1
org.mozilla.firefox:tab0	15814	ProcessHangMon	15916	Sleeping	14117.86287	7058.931437	2
kthreadd	2	pbm	156	Sleeping	14041.00325	4680.334417	3
org.mozilla.firefox:tab0	15814	JS Watchdog	15893	Sleeping	13992.78871	999.484907	14
org.mozilla.firefox	13990	ProcessHangMon	15875	Sleeping	13945.50178	13945.50178	1
org.mozilla.firefox	13990	URL Classifier	14135	Sleeping	13800.51377	194.373433	71
kthreadd	2	tx_thread	1418	Sleeping	13662.58443	16.951097	806
org.mozilla.firefox:tab0	15814	Timer	15898	Sleeping	13660.63683	23.757629	575
org.mozilla.firefox	13990	Thread-24	14079	Sleeping	13654.11151	17.196613	794
org.mozilla.firefox:tab0	15814	HTML5 Parser	16372	Sleeping	13650.6466	2275.107765	6
org.mozilla.firefox	13990	Cache2 I/O	14114	Sleeping	13583.11836	357.450483	38
org.mozilla.firefox:tab0	15814	StyleThread#2	16375	Sleeping	13462.07204	13462.07204	1
org.mozilla.firefox:tab0	15814	StyleThread#1	16374	Sleeping	13461.11958	13461.11958	1
org.mozilla.firefox:tab0	15814	StyleThread#0	16373	Sleeping	13460.97896	13460.97896	1
org.mozilla.firefox	13990	StreamTrans #40	16371	Sleeping	13429.00381	141.357934	95
org.mozilla.firefox:tab0	15814	Binder:15814_3	15856	Sleeping	13401.98964	122.954033	109
org.mozilla.firefox:tab0	15814	Chrome_ChildThr	15883	Sleeping	13290.0895	11.253251	1181
org.mozilla.firefox:tab0	15814	Socket Thread	15889	Sleeping	13207.25654	29.219594	452
org.mozilla.firefox:tab0	15814	JS Helper	15895	Sleeping	13181.73101	1098.477584	12
org.mozilla.firefox:tab0	15814	JS Helper	15894	Sleeping	13118.36539	1093.197115	12
org.mozilla.firefox	13990	Gecko_IOThread	14068	Sleeping	13094.32003	10.848649	1207
kthreadd	2	rcu_sched	8	Sleeping	13088.21885	396.612692	33
org.mozilla.firefox:tab0	15814	StreamTrans #4	16377	Sleeping	13069.24438	653.462219	20
org.mozilla.firefox	13990	Jit thread pool	13996	Sleeping	12823.62821	278.774526	46
org.mozilla.firefox	13990	IPDL Background	14139	Sleeping	12759.76742	12.658499	1008
org.mozilla.firefox:tab0	15814	JS Helper	15897	Sleeping	12743.52081	1158.501892	11
org.mozilla.firefox:tab0	15814	JS Helper	15896	Sleeping	12642.5335	1149.321226	11
org.mozilla.firefox:tab0	15814	StreamTrans #5	16378	Sleeping	12628.28072	1262.828072	10
org.mozilla.firefox:tab0	15814	StreamTrans #3	16376	Sleeping	12490.03202	543.04487	23
org.mozilla.firefox	13990	mozilla.firefox	13990	Sleeping	12326.3653	19.534651	631
org.mozilla.firefox:tab0	15814	ImageIO	15912	Sleeping	12299.87146	12299.87146	1
org.mozilla.firefox:tab0	15814	TaskController	16382	Sleeping	12298.35715	2459.67143	5
org.mozilla.firefox:tab0	15814	TaskController	16381	Sleeping	12297.57854	4099.192846	3
org.mozilla.firefox:tab0	15814	TaskController	16380	Sleeping	12297.50423	4099.168077	3
org.mozilla.firefox	13990	pool-6-thread-2	16383	Sleeping	11749.94433	11749.94433	1
org.mozilla.firefox:tab0	15814	ImageBridgeChld	15915	Sleeping	11710.28263	836.448759	14
kthreadd	2	mmcqd/0	211	Sleeping	11657.04611	0.289436	40275
org.mozilla.firefox	13990	localStorage DB	15490	Sleeping	11596.54539	1656.649341	7
org.mozilla.firefox	13990	mali-utility-wo	14150	Sleeping	11575.89647	2315.179293	5
org.mozilla.firefox	13990	pool-3-thread-3	16388	Sleeping	11159.57581	5579.787905	2
org.mozilla.firefox:tab0	15814	Thread-5	16384	Sleeping	11139.63358	32.288792	345
org.mozilla.firefox	13990	Thread-25	14164	Sleeping	11075.41779	41.480965	267
kthreadd	2	kswapd0	85	Running	10945.84215	2.454775	4459
org.mozilla.firefox	13990	StreamTrans #42	16391	Sleeping	10831.29131	161.661064	67
org.mozilla.firefox:tab0	15814	MediaSupervisor	16385	Sleeping	10750.66292	14.334217	750
org.mozilla.firefox:media	16393	Runtime worker	16402	Sleeping	10695.58584	10695.58584	1
org.mozilla.firefox:media	16393	Runtime worker	16404	Sleeping	10694.14199	5347.070997	2
org.mozilla.firefox:media	16393	Runtime worker	16403	Sleeping	10693.66969	5346.834842	2
org.mozilla.firefox:media	16393	Runtime worker	16405	Sleeping	10691.11553	5345.557766	2
org.mozilla.firefox:media	16393	Signal Catcher	16406	Sleeping	10677.97391	10677.97391	1
org.mozilla.firefox:media	16393	ReferenceQueueD	16408	Sleeping	10675.87384	3558.624612	3
org.mozilla.firefox:media	16393	FinalizerDaemon	16409	Sleeping	10654.24476	2663.561189	4
org.mozilla.firefox:tab0	15814	la.firefox:tab0	15814	Sleeping	10552.63167	3517.54389	3
org.mozilla.firefox:tab0	15814	Thread-3	16386	Sleeping	10356.66303	19.073044	543
org.mozilla.firefox	13990	StreamTrans #41	16390	Sleeping	10311.53688	133.916063	77
org.mozilla.firefox	13990	HWC release	15271	Sleeping	10143.4854	483.023114	21
org.mozilla.firefox:media	16393	HeapTaskDaemon	16407	Sleeping	10129.41701	440.409435	23
org.mozilla.firefox:media	16393	FinalizerWatchd	16410	Sleeping	10124.94986	5062.47493	2
org.mozilla.firefox	13990	pool-4-thread-2	15744	Sleeping	10063.35162	10063.35162	1
kthreadd	2	dlpt_notify_thr	60	Sleeping	9999.993155	9999.993155	1
org.mozilla.firefox:media	16393	Binder:16393_3	16414	Sleeping	9930.781526	50.410058	197
org.mozilla.firefox	13990	Gecko	14037	Sleeping	9902.103288	7.411753	1336
org.mozilla.firefox:tab0	15814	Thread-2	16387	Sleeping	9849.820912	13.756733	716
org.mozilla.firefox	13990	Binder:13990_4	14544	Sleeping	9782.225287	4891.112643	2
org.mozilla.firefox:media	16393	Binder:16393_1	16411	Sleeping	9772.343439	77.558281	126
org.mozilla.firefox	13990	Binder:13990_3	14076	Sleeping	9735.886589	695.42047	14
org.mozilla.firefox	13990	Binder:13990_6	16400	Sleeping	9705.720665	262.316774	37
org.mozilla.firefox:tab0	15814	Thread-4	16392	Sleeping	9553.436178	18.550361	515
org.mozilla.firefox	13990	arch_disk_io_3	14061	Sleeping	9368.074014	9368.074014	1
kthreadd	2	kworker/u9:1	14524	Sleeping	9162.584683	9.665173	948
kthreadd	2	ion_history	70	Uninterruptible Sleep	8864.658578	521.450504	17
org.mozilla.firefox:tab0	15814	StreamTrans #6	16379	Sleeping	8616.193322	783.290302	11
org.mozilla.firefox	13990	Netlink Monitor	14078	Sleeping	8514.03039	2128.507597	4
org.mozilla.firefox	13990	StreamTrans #43	16416	Sleeping	8495.219005	163.369596	52
org.mozilla.firefox:media	16393	a.firefox:media	16393	Sleeping	8152.936737	27.450965	297
org.mozilla.firefox:media	16393	HWC release	16430	Sleeping	8111.668197	8111.668197	1
media.codec	672	MtkOmxVdecConve	16423	Sleeping	8051.464498	8051.464498	1
media.codec	672	HwBinder:672_10	16424	Sleeping	7972.073183	498.254573	16
org.mozilla.firefox:media	16393	Binder:16393_2	16412	Sleeping	7909.80426	16.10958	491
org.mozilla.firefox:media	16393	HwBinder:16393_	16420	Sleeping	7865.511254	35.915576	219
media.codec	672	MtkOmxVdecThrea	16421	Sleeping	7766.593028	20.438402	380
org.mozilla.firefox:media	16393	MediaCodec_loop	16418	Sleeping	7725.797769	11.565565	668
media.codec	672	OMXCallbackDisp	16425	Sleeping	7639.317677	30.314752	252
media.codec	672	HwBinder:672_8	20342	Sleeping	7502.102749	45.467289	165
org.mozilla.firefox:media	16393	Jit thread pool	16401	Sleeping	7427.655436	825.295048	9
org.mozilla.firefox	13990	StreamTrans #45	16426	Sleeping	7421.267668	247.375588	30
media.codec	672	HwBinder:672_10	22343	Sleeping	7207.620498	25.02646	288
org.mozilla.firefox:media	16393	CodecLooper	16419	Sleeping	7102.80956	6.558457	1083
kthreadd	2	kworker/2:1	14321	Sleeping	7099.826325	7099.826325	1
kthreadd	2	ion_history	70	Sleeping	7091.244019	417.132001	17
/system/bin/surfaceflinger	3534	Binder:3534_4	3882	Sleeping	6754.483522	3377.241761	2
org.mozilla.firefox	13990	StreamTrans #39	16370	Sleeping	6013.983831	83.527553	72
media.codec	672	MtkOmxVdecDecod	16422	Sleeping	5924.21635	20.150395	294
kthreadd	2	kswapd0	85	Sleeping	4980.407189	45.276428	110
org.mozilla.firefox:media	16393	GPU completion	16449	Sleeping	4824.761483	4824.761483	1
org.mozilla.firefox:tab0	15814	Web Content	15866	Uninterruptible Sleep + Wake Kill	4069.81367	2.742462	1484
org.mozilla.firefox:tab0	15814	Binder:15814_1	15838	Sleeping	3987.663855	28.483313	140
kthreadd	2	mmcqd/0	211	Running	3629.489087	0.089867	40387
org.mozilla.firefox:tab0	15814	MediaTimer #1	16452	Sleeping	3573.448437	22.195331	161
org.mozilla.firefox:tab0	15814	Web Content	15866	Running	3466.169254	0.575393	6024
org.mozilla.firefox:tab0	15814	Web Content	15866	Sleeping	2590.545101	5.212364	497
org.mozilla.firefox:media	16393	Binder:16393_4	16453	Sleeping	2539.376334	11.648515	218
org.mozilla.firefox:tab0	15814	Web Content	15866	Runnable	2290.256406	0.63442	3610
kthreadd	2	kswapd0	85	Runnable (Preempted)	1862.824514	0.428827	4344
org.mozilla.firefox	13990	mozilla.firefox	13990	Running	1811.782882	0.374567	4837
org.mozilla.firefox:tab0	15814	Binder:15814_2	15843	Sleeping	1744.253024	32.910434	53
org.mozilla.firefox:tab0	15814	Binder:15814_4	16455	Sleeping	1602.362165	22.890888	70
org.mozilla.firefox:tab0	15814	Web Content	15866	Runnable (Preempted)	1594.11851	0.685642	2325
org.mozilla.firefox	13990	Gecko	14037	Runnable	1572.294826	0.548794	2865
org.mozilla.firefox:tab0	15814	Thread-6	16454	Sleeping	1472.483077	5.985703	246
org.mozilla.firefox:tab0	15814	Jit thread pool	15820	Sleeping	1468.877839	293.775567	5
org.mozilla.firefox	13990	pool-14-thread-	14120	Sleeping	1418.85868	1418.85868	1
kthreadd	2	display_idle_de	188	Sleeping	1353.783597	1353.783597	1
org.mozilla.firefox:media	16393	Jit thread pool	16401	Uninterruptible Sleep	1264.754044	1.68859	749
kthreadd	2	mmcqd/0	211	Runnable	1232.50807	0.031548	39067
org.mozilla.firefox	13990	Adjust-pool-22-	14137	Sleeping	1126.367343	1126.367343	1
kthreadd	2	tx_thread	1418	Running	1091.585291	0.140378	7776
org.mozilla.firefox	13990	DefaultExecutor	16389	Sleeping	1086.020647	543.010323	2
org.mozilla.firefox	13990	Adjust-pool-55-	16456	Sleeping	1050.168644	1050.168644	1
kthreadd	2	kworker/u9:3	14309	Running	1016.672569	0.391178	2599
org.mozilla.firefox	13990	Adjust-pool-39-	15694	Sleeping	1008.024178	1008.024178	1
org.mozilla.firefox	13990	Gecko	14037	Uninterruptible Sleep + Wake Kill	923.569328	2.587028	357
org.mozilla.firefox	13990	Gecko	14037	Running	909.190678	0.228439	3980
media.codec	672	MtkOmxVdecDecod	16422	Running	871.892407	0.645846	1350
org.mozilla.firefox	13990	Thread-25	14164	Uninterruptible Sleep	853.387239	7.619528	112
org.mozilla.firefox:media	16393	Binder:16393_4	16453	Uninterruptible Sleep + Wake Kill	782.441001	55.888642	14
org.mozilla.firefox:tab0	15814	Thread-2	16387	Running	767.312254	0.506811	1514
kthreadd	2	kworker/u9:2	14898	Running	766.223815	0.245978	3115
media.codec	672	MtkOmxVdecDecod	16422	Runnable (Preempted)	760.121754	0.881811	862
kthreadd	2	kworker/u9:0	14368	Running	759.287491	0.273321	2778
org.mozilla.firefox:media	16393	a.firefox:media	16393	Running	740.642094	0.261803	2829
org.mozilla.firefox	13990	mozilla.firefox	13990	Uninterruptible Sleep	731.971305	0.406876	1799
org.mozilla.firefox	13990	Jit thread pool	13996	Runnable	724.122775	0.824741	878
org.mozilla.firefox:tab0	15814	Binder:15814_5	16457	Sleeping	721.831303	7.761626	93
org.mozilla.firefox:media	16393	Binder:16393_2	16412	Uninterruptible Sleep + Wake Kill	701.344999	10.958515	64
org.mozilla.firefox:tab0	15814	MediaSupervisor	16385	Running	685.75775	0.688511	996
org.mozilla.firefox:tab0	15814	Thread-2	16387	Runnable	677.885658	0.491577	1379
org.mozilla.firefox	13990	Thread-25	14164	Runnable	677.669173	0.741432	914
org.mozilla.firefox:media	16393	Jit thread pool	16401	Runnable	671.869025	0.6523	1030
org.mozilla.firefox	13990	Thread-24	14079	Runnable	654.013299	0.598913	1092
org.mozilla.firefox	13990	mali-hist-dump	14152	Uninterruptible Sleep + Wake Kill	638.0376	25.521504	25
org.mozilla.firefox:media	16393	CodecLooper	16419	Running	584.663991	0.338543	1727
org.mozilla.firefox:media	16393	Binder:16393_2	16412	Runnable	579.288673	0.534892	1083
org.mozilla.firefox:media	16393	Jit thread pool	16401	Running	544.882639	0.368163	1480
org.mozilla.firefox	13990	Gecko	14037	Runnable (Preempted)	544.181351	0.552468	985
org.mozilla.firefox:media	16393	a.firefox:media	16393	Uninterruptible Sleep + Wake Kill	539.123448	1.393083	387
kthreadd	2	rcu_preempt	7	Runnable	534.690906	0.27805	1923
org.mozilla.firefox	13990	mozilla.firefox	13990	Runnable	526.549297	0.150185	3506
org.mozilla.firefox	13990	Thread-25	14164	Running	518.77142	0.358515	1447
org.mozilla.firefox	13990	Thread-25	14164	Uninterruptible Sleep + Wake Kill	515.737821	2.833724	182
kthreadd	2	kworker/u8:2	9118	Uninterruptible Sleep	514.332746	8.867805	58
org.mozilla.firefox:media	16393	a.firefox:media	16393	Uninterruptible Sleep	486.831887	0.601027	810
org.mozilla.firefox:tab0	15814	Thread-3	16386	Runnable	481.224475	0.419916	1146
org.mozilla.firefox	13990	pool-4-thread-2	15744	Runnable	475.994749	1.296988	367
org.mozilla.firefox	13990	Timer	14112	Uninterruptible Sleep + Wake Kill	475.916432	79.319405	6
org.mozilla.firefox	13990	IPDL Background	14139	Runnable	467.734731	0.366563	1276
media.codec	672	MtkOmxVdecDecod	16422	Runnable	457.162677	0.940663	486
/system/bin/surfaceflinger	3534	Binder:3534_3	3727	Sleeping	451.260507	451.260507	1
org.mozilla.firefox	13990	Gecko_IOThread	14068	Runnable	446.935341	0.280562	1593
org.mozilla.firefox	13990	Jit thread pool	13996	Uninterruptible Sleep	445.591192	1.650337	270
org.mozilla.firefox:tab0	15814	Chrome_ChildThr	15883	Runnable	432.280337	0.306364	1411
kthreadd	2	tx_thread	1418	Runnable	415.507487	0.057374	7242
org.mozilla.firefox	13990	Thread-24	14079	Running	413.921269	0.220993	1873
kthreadd	2	kworker/u8:0	14316	Uninterruptible Sleep	410.82458	8.740948	47
org.mozilla.firefox:tab0	15814	StreamTrans #3	16376	Running	406.839194	1.283404	317
org.mozilla.firefox:media	16393	Jit thread pool	16401	Uninterruptible Sleep + Wake Kill	402.209653	3.217677	125
org.mozilla.firefox:media	16393	Jit thread pool	16401	Runnable (Preempted)	401.822429	0.900947	446
org.mozilla.firefox	13990	Thread-25	14164	Runnable (Preempted)	394.491807	0.775033	509
kthreadd	2	kworker/u9:4	14337	Running	383.732587	0.245039	1566
org.mozilla.firefox	13990	Thread-24	14079	Runnable (Preempted)	376.176817	0.526858	714
org.mozilla.firefox	13990	Gecko	14037	Uninterruptible Sleep	368.884721	2.004808	184
org.mozilla.firefox	13990	Jit thread pool	13996	Running	366.750731	0.286748	1279
org.mozilla.firefox:media	16393	a.firefox:media	16393	Runnable	362.372154	0.173383	2090
org.mozilla.firefox	13990	Jit thread pool	13996	Runnable (Preempted)	362.238491	0.914743	396
kthreadd	2	ksoftirqd/3	25	Parked	356.159189	356.159189	1
kthreadd	2	cpuhp/3	23	Parked	356.011728	356.011728	1
kthreadd	2	migration/3	24	undefined (non-IO) + No Load + undefined + undefined + undefined + undefined	355.962266	355.962266	1
kthreadd	2	kworker/u8:1	14528	Uninterruptible Sleep	350.460655	7.618709	46
org.mozilla.firefox:media	16393	Binder:16393_2	16412	Running	337.189879	0.237123	1422
/system/bin/surfaceflinger	3534	surfaceflinger	3534	Running	336.907424	1.186293	284
kthreadd	2	kworker/u9:0	14368	Uninterruptible Sleep	332.882649	110.960883	3
org.mozilla.firefox	13990	localStorage DB	15490	Running	323.832422	3.765493	86
org.mozilla.firefox:tab0	15814	Thread-4	16392	Runnable	314.728581	0.436516	721
org.mozilla.firefox:media	16393	Binder:16393_2	16412	Runnable (Preempted)	311.56149	0.93562	333
org.mozilla.firefox:tab0	15814	Thread-3	16386	Running	311.449462	0.209026	1490
org.mozilla.firefox:tab0	15814	Thread-5	16384	Runnable	309.226651	0.511964	604
org.mozilla.firefox	13990	pool-4-thread-2	15744	Running	303.752791	0.724946	419
org.mozilla.firefox:tab0	15814	MediaSupervisor	16385	Runnable	303.741571	0.349128	870
org.mozilla.firefox:tab0	15814	Socket Thread	15889	Runnable	300.157113	0.444677	675
kthreadd	2	kworker/u9:2	14898	Runnable	290.35411	0.106201	2734
media.codec	672	HwBinder:672_8	20342	Running	285.714567	0.554785	515
kthreadd	2	kworker/0:1	16347	Runnable	284.27541	0.229996	1236
org.mozilla.firefox:media	16393	Binder:16393_2	16412	Uninterruptible Sleep	284.215251	1.235718	230
org.mozilla.firefox:tab0	15814	Chrome_ChildThr	15883	Running	261.006722	0.15435	1691
org.mozilla.firefox:media	16393	Binder:16393_4	16453	Runnable	258.07186	0.655004	394
kthreadd	2	kworker/u9:1	14524	Running	257.35356	0.243245	1058
kthreadd	2	kworker/u9:3	14309	Runnable	255.834128	0.111571	2293
org.mozilla.firefox	13990	Gecko_IOThread	14068	Running	255.827707	0.132966	1924
/system/bin/surfaceflinger	3534	DispSync	3545	Running	249.910665	0.107257	2330
kthreadd	2	kworker/u9:0	14368	Runnable	248.191696	0.103889	2389
org.mozilla.firefox:media	16393	Binder:16393_3	16414	Running	244.851179	0.407406	601
org.mozilla.firefox	13990	mozilla.firefox	13990	Runnable (Preempted)	243.225932	0.184401	1319
org.mozilla.firefox:tab0	15814	Thread-3	16386	Runnable (Preempted)	236.028712	0.717412	329
org.mozilla.firefox	13990	pool-4-thread-2	15744	Uninterruptible Sleep	228.54456	10.883074	21
org.mozilla.firefox:tab0	15814	Jit thread pool	15820	Uninterruptible Sleep	228.013864	1.461627	156
org.mozilla.firefox	13990	RenderThread	14070	Running	227.309482	0.549056	414
org.mozilla.firefox:tab0	15814	Thread-3	16386	Uninterruptible Sleep + Wake Kill	222.289249	1.221369	182
org.mozilla.firefox	13990	GleanAPIPool	14032	Uninterruptible Sleep	217.80902	0.565737	385
org.mozilla.firefox:tab0	15814	Jit thread pool	15820	Runnable	212.815247	0.962964	221
org.mozilla.firefox:media	16393	Binder:16393_1	16411	Runnable	203.599407	0.86638	235
org.mozilla.firefox:tab0	15814	JS Helper	15896	Running	202.649407	1.228178	165
org.mozilla.firefox:media	16393	CodecLooper	16419	Runnable	202.192631	0.1409	1435
kthreadd	2	kworker/2:1H	9263	Runnable	198.767283	0.054817	3626
org.mozilla.firefox	13990	IPDL Background	14139	Running	196.258427	0.13667	1436
org.mozilla.firefox:tab0	15814	Thread-4	16392	Running	195.723251	0.201984	969
org.mozilla.firefox	13990	pool-5-thread-1	14039	Runnable	192.801954	0.662549	291
kthreadd	2	kworker/u8:2	9118	Runnable	188.420088	0.485618	388
kthreadd	2	kworker/0:1	16347	Uninterruptible Sleep	188.367096	0.332804	566
org.mozilla.firefox:tab0	15814	Thread-3	16386	Uninterruptible Sleep	185.172178	0.885991	209
kthreadd	2	kworker/1:2H	12396	Runnable	183.030216	0.073713	2483
/system/bin/surfaceflinger	3534	Binder:3534_1	3543	Runnable	182.472947	0.480191	380
org.mozilla.firefox	13990	queued-work-loo	14069	Uninterruptible Sleep + Wake Kill	181.764481	36.352896	5
org.mozilla.firefox:tab0	15814	StreamTrans #3	16376	Runnable	181.22702	0.812677	223
org.mozilla.firefox:media	16393	Binder:16393_3	16414	Runnable	178.754255	0.351878	508
org.mozilla.firefox:tab0	15814	Socket Thread	15889	Running	178.455948	0.221409	806
org.mozilla.firefox:tab0	15814	Timer	15898	Runnable	177.305262	0.282333	628
org.mozilla.firefox:tab0	15814	Thread-5	16384	Running	177.293707	0.233896	758
/system/bin/surfaceflinger	3534	Binder:3534_5	4093	Runnable	176.68033	0.385764	458
org.mozilla.firefox:tab0	15814	Thread-4	16392	Runnable (Preempted)	171.912401	0.744209	231
media.codec	672	HwBinder:672_10	22343	Running	171.123861	0.255028	671
org.mozilla.firefox:media	16393	a.firefox:media	16393	Runnable (Preempted)	170.785034	0.234917	727
kthreadd	2	kworker/2:1H	9263	Running	166.402011	0.023204	7171
/system/bin/surfaceflinger	3534	Binder:3534_1	3543	Uninterruptible Sleep + Wake Kill	164.744786	5.314347	31
