Process	PID	Thread	TID	State	Wall duration (ms)	Avg Wall duration (ms)	Occurrences
org.mozilla.firefox:tab0	8548	MediaTimer #1	8993	Sleeping	34089.9724	6.583617	5178
org.mozilla.firefox:tab0	8548	Chrome_ChildThr	8664	Sleeping	33774.09134	4.233403	7978
org.mozilla.firefox	8452	StreamTrans #59	8984	Sleeping	33722.12544	77.522127	435
org.mozilla.firefox:media	8816	Binder:8816_3	8835	Sleeping	33644.47534	8.602525	3911
org.mozilla.firefox:tab0	8548	Binder:8548_A	8885	Sleeping	33498.56966	32.586157	1028
org.mozilla.firefox:tab0	8548	Socket Thread	8665	Sleeping	33460.58753	13.552283	2469
org.mozilla.firefox:media	8816	Binder:8816_4	8854	Sleeping	33331.71917	8.459827	3940
org.mozilla.firefox:tab0	8548	Binder:8548_C	8890	Sleeping	33233.38687	33.60302	989
org.mozilla.firefox:tab0	8548	MediaSupervisor	8978	Sleeping	33147.81937	3.993713	8300
org.mozilla.firefox:tab0	8548	Thread-10	8977	Sleeping	32863.32396	4.4834	7330
org.mozilla.firefox:tab0	8548	JS Helper	8670	Sleeping	32567.03564	1123.001229	29
org.mozilla.firefox:tab0	8548	Thread-11	8999	Sleeping	32474.87658	7.263448	4471
org.mozilla.firefox:tab0	8548	Binder:8548_1	8564	Sleeping	32427.25048	127.66634	254
org.mozilla.firefox:tab0	8548	Binder:8548_B	8886	Sleeping	32366.51485	231.189391	140
org.mozilla.firefox:media	8816	CodecLooper	8986	Sleeping	31685.57297	2.195964	14429
org.mozilla.firefox:tab0	8548	Binder:8548_9	8883	Sleeping	31544.06761	33.379965	945
org.mozilla.firefox	8452	StreamTrans #60	8996	Sleeping	31377.77422	87.40327	359
org.mozilla.firefox:tab0	8548	Thread-7	8983	Sleeping	31337.49688	3.853128	8133
org.mozilla.firefox	8452	StreamTrans #61	8997	Sleeping	31311.69651	86.496399	362
org.mozilla.firefox	8452	Gecko	8491	Sleeping	31227.75192	4.532329	6890
org.mozilla.firefox:media	8816	HeapTaskDaemon	8829	Sleeping	30601.43652	7650.35913	4
org.mozilla.firefox:tab0	8548	Binder:8548_7	8876	Sleeping	30063.42162	6012.684324	5
org.mozilla.firefox:tab0	8548	StreamTrans #9	8981	Sleeping	30014.0117	15007.00585	2
org.mozilla.firefox	8452	pool-14-thread-	8573	Sleeping	29999.05223	14999.52612	2
org.mozilla.firefox	8452	Thread-24	8538	Sleeping	29327.72222	8.350718	3512
org.mozilla.firefox	8452	Thread-26	8633	Sleeping	27445.83783	4.624404	5935
org.mozilla.firefox:tab0	8548	Web Content	8572	Sleeping	27124.40963	6.567653	4130
media.codec	672	MtkOmxVdecDecod	8988	Sleeping	26967.57871	7.818955	3449
org.mozilla.firefox:media	8816	ReferenceQueueD	8830	Sleeping	25624.6611	12812.33055	2
org.mozilla.firefox:media	8816	FinalizerDaemon	8831	Sleeping	25624.23218	12812.11609	2
org.mozilla.firefox	8452	Binder:8452_1	8476	Sleeping	20086.28563	18.495658	1086
org.mozilla.firefox	8452	Thread-26	8994	Sleeping	17675.78455	11.667184	1515
org.mozilla.firefox	8452	Thread-26	8994	Uninterruptible Sleep	17475.06852	11.542317	1514
org.mozilla.firefox	8452	Binder:8452_3	8530	Sleeping	17138.02016	24.694553	694
/system/bin/surfaceflinger	3534	surfaceflinger	3547	Sleeping	15481.69701	1720.188556	9
/system/bin/surfaceflinger	3534	HwBinder:3534_1	3575	Sleeping	15475.18593	814.48347	19
org.mozilla.firefox	8452	JS Helper	8545	Sleeping	12480.25802	4160.086005	3
org.mozilla.firefox:tab0	8548	FinalizerWatchd	8563	Sleeping	10000.00577	5000.002884	2
org.mozilla.firefox	8452	ConnectivityThr	8583	Sleeping	9047.083827	4523.541913	2
org.mozilla.firefox:tab0	8548	Web Content	8572	Running	7004.675467	0.734627	9535
org.mozilla.firefox	8452	pool-5-thread-1	8494	Sleeping	6698.303209	167.45758	40
media.codec	672	MtkOmxVdecDecod	8988	Running	6140.063038	0.760285	8076
org.mozilla.firefox	8452	Thread-26	8633	Running	6096.411905	0.547254	11140
org.mozilla.firefox:tab0	8548	HeapTaskDaemon	8560	Sleeping	4999.84973	2499.924865	2
org.mozilla.firefox	8452	Gecko	8491	Runnable	4782.821797	0.527963	9059
org.mozilla.firefox:tab0	8548	Web Content	8572	Runnable	4252.531731	0.531367	8003
org.mozilla.firefox	8452	Thread-26	8633	Runnable	4135.689956	0.469591	8807
org.mozilla.firefox:tab0	8548	Thread-7	8983	Running	3905.113819	0.410201	9520
org.mozilla.firefox:media	8816	CodecLooper	8986	Running	3508.883128	0.226204	15512
org.mozilla.firefox	8452	Thread-24	8538	Runnable	3374.148592	0.775666	4350
org.mozilla.firefox:tab0	8548	Chrome_ChildThr	8664	Runnable	3009.179302	0.340327	8842
org.mozilla.firefox	8452	Gecko_IOThread	8536	Runnable	2878.69067	0.321857	8944
org.mozilla.firefox	8452	Gecko	8491	Running	2468.148886	0.223463	11045
org.mozilla.firefox:tab0	8548	Thread-10	8977	Runnable	2428.573677	0.287473	8448
org.mozilla.firefox:tab0	8548	MediaSupervisor	8978	Running	2329.090909	0.243909	9549
org.mozilla.firefox:tab0	8548	MediaSupervisor	8978	Runnable	2196.076728	0.252161	8709
org.mozilla.firefox:tab0	8548	Thread-7	8983	Runnable	2165.773666	0.248311	8722
org.mozilla.firefox	8452	mozilla.firefox	8452	Running	2072.193554	0.509388	4068
org.mozilla.firefox:tab0	8548	Thread-10	8977	Running	2019.187782	0.196667	10267
media.codec	672	MtkOmxVdecDecod	8988	Runnable (Preempted)	1963.683406	0.576029	3409
media.codec	672	MtkOmxVdecDecod	8988	Runnable	1885.446543	0.404255	4664
org.mozilla.firefox	8452	Thread-24	8538	Running	1821.901969	0.279733	6513
org.mozilla.firefox	8452	queued-work-loo	8522	Sleeping	1821.792951	455.448237	4
org.mozilla.firefox:media	8816	Binder:8816_4	8854	Runnable	1703.3193	0.337625	5045
org.mozilla.firefox:tab0	8548	Chrome_ChildThr	8664	Running	1692.486056	0.16467	10278
org.mozilla.firefox	8452	RenderThread	8523	Sleeping	1634.429315	8.424893	194
org.mozilla.firefox:tab0	8548	MediaTimer #1	8993	Runnable	1629.265156	0.304364	5353
org.mozilla.firefox:media	8816	CodecLooper	8986	Runnable	1576.718127	0.105741	14911
org.mozilla.firefox:media	8816	Binder:8816_3	8835	Runnable	1538.353435	0.327797	4693
org.mozilla.firefox:tab0	8548	ImageBridgeChld	8682	Runnable	1524.049393	0.312113	4883
/system/bin/surfaceflinger	3534	surfaceflinger	3534	Running	1519.950309	1.082585	1404
org.mozilla.firefox	8452	Gecko_IOThread	8536	Running	1482.867171	0.150943	9824
org.mozilla.firefox	8452	IPDL Background	8602	Runnable	1464.173164	0.334438	4378
org.mozilla.firefox	8452	mali-cmar-backe	8595	Running	1458.120462	0.298856	4879
org.mozilla.firefox:media	8816	Binder:8816_2	8834	Runnable	1411.608606	0.393864	3584
media.codec	672	HwBinder:672_7	12286	Running	1365.489417	0.288077	4740
org.mozilla.firefox:tab0	8548	Timer	8671	Runnable	1364.879024	0.251266	5432
org.mozilla.firefox	8452	Thread-26	8633	Runnable (Preempted)	1316.278822	0.627396	2098
org.mozilla.firefox:media	8816	MediaCodec_loop	8985	Running	1304.071969	0.138775	9397
org.mozilla.firefox	8452	mali-utility-wo	8594	Sleeping	1299.258975	324.814743	4
org.mozilla.firefox	8452	DefaultExecutor	8980	Sleeping	1288.865283	322.21632	4
org.mozilla.firefox:tab0	8548	Socket Thread	8665	Runnable	1279.485049	0.40375	3169
org.mozilla.firefox:tab0	8548	Thread-9	8992	Runnable	1268.857197	0.239678	5294
org.mozilla.firefox:media	8816	Binder:8816_4	8854	Running	1234.505168	0.209522	5892
org.mozilla.firefox	8452	Thread-24	8538	Runnable (Preempted)	1218.847182	0.670801	1817
org.mozilla.firefox:media	8816	Binder:8816_3	8835	Running	1173.61287	0.211881	5539
org.mozilla.firefox:media	8816	MediaCodec_loop	8985	Runnable	1108.349791	0.122686	9034
org.mozilla.firefox:tab0	8548	Thread-8	8979	Runnable	1095.336722	0.213308	5135
org.mozilla.firefox:media	8816	a.firefox:media	8816	Running	1082.125755	0.356548	3035
/system/bin/surfaceflinger	3534	DispSync	3545	Running	1045.111962	0.118533	8817
org.mozilla.firefox:tab0	8548	Thread-11	8999	Runnable	1041.149959	0.219281	4748
org.mozilla.firefox:tab0	8548	Thread-9	8992	Running	1011.30673	0.175879	5750
org.mozilla.firefox:tab0	8548	Thread-8	8979	Running	976.705055	0.177518	5502
media.codec	672	MtkOmxVdecThrea	8987	Runnable	916.302289	0.202991	4514
org.mozilla.firefox:tab0	8548	HTML5 Parser	8798	Sleeping	915.152399	183.030479	5
org.mozilla.firefox:tab0	8548	Thread-11	8999	Running	901.505759	0.177776	5071
org.mozilla.firefox:media	8816	Binder:8816_2	8834	Running	894.135095	0.21193	4219
org.mozilla.firefox:tab0	8548	ImageBridgeChld	8682	Running	884.975935	0.167799	5274
org.mozilla.firefox:tab0	8548	Socket Thread	8665	Running	880.149685	0.230345	3821
/system/bin/surfaceflinger	3534	Binder:3534_3	3727	Runnable	852.670432	0.343126	2485
/system/bin/surfaceflinger	3534	Binder:3534_2	3546	Runnable	838.067625	0.361391	2319
/system/bin/surfaceflinger	3534	mali-hist-dump	3573	Sleeping	812.454002	90.272666	9
/system/bin/surfaceflinger	3534	mali-mem-purge	3567	Sleeping	800.298692	88.922076	9
org.mozilla.firefox	8452	Binder:8452_6	8948	Running	799.185603	0.250842	3186
/system/bin/surfaceflinger	3534	Binder:3534_5	4093	Sleeping	780.384848	10.690203	73
org.mozilla.firefox	8452	mozilla.firefox	8452	Runnable	744.604288	0.209925	3547
media.codec	672	HwBinder:672_13	30080	Running	723.977921	0.30716	2357
media.codec	672	OMXCallbackDisp	8991	Running	698.65464	0.202508	3450
org.mozilla.firefox	8452	mali-cmar-backe	8595	Runnable	688.708901	0.157743	4366
org.mozilla.firefox	8452	IPDL Background	8602	Running	678.036072	0.147335	4602
org.mozilla.firefox	8452	Binder:8452_6	8948	Runnable (Preempted)	657.058543	0.63792	1030
/system/bin/surfaceflinger	3534	Binder:3534_3	3727	Running	641.958958	0.16211	3960
org.mozilla.firefox	8452	Gecko	8491	Runnable (Preempted)	626.685466	0.498556	1257
/system/bin/surfaceflinger	3534	app	3548	Running	614.086815	0.105913	5798
/system/bin/surfaceflinger	3534	Binder:3534_2	3546	Running	590.054122	0.162594	3629
org.mozilla.firefox:media	8816	Binder:8816_3	8835	Runnable (Preempted)	582.416822	0.693353	840
org.mozilla.firefox:media	8816	HwBinder:8816_1	8841	Running	580.926898	0.242052	2400
media.codec	672	OMXCallbackDisp	8991	Runnable	580.165477	0.215835	2688
org.mozilla.firefox:media	8816	Binder:8816_4	8854	Runnable (Preempted)	578.588514	0.698778	828
org.mozilla.firefox:tab0	8548	Chrome_ChildThr	8664	Runnable (Preempted)	571.649674	0.514999	1110
org.mozilla.firefox	8452	Thread-26	8994	Runnable	563.599418	0.177903	3168
/system/bin/surfaceflinger	3534	Binder:3534_1	3543	Sleeping	558.082671	32.828392	17
media.codec	672	HwBinder:672_7	12286	Runnable (Preempted)	529.298814	0.341483	1550
org.mozilla.firefox:tab0	8548	Web Content	8572	Runnable (Preempted)	519.556371	0.732801	709
org.mozilla.firefox:tab0	8548	Timer	8671	Running	498.813383	0.089265	5588
org.mozilla.firefox:tab0	8548	MediaTimer #1	8993	Running	484.791914	0.087665	5530
media.codec	672	HwBinder:672_1	770	Sleeping	446.12181	19.3966	23
org.mozilla.firefox	8452	Gecko_IOThread	8536	Runnable (Preempted)	437.853878	0.623723	702
media.codec	672	OMXCallbackDisp	8991	Runnable (Preempted)	432.500124	0.575898	751
org.mozilla.firefox	8452	Thread-26	8994	Running	427.880584	0.13073	3273
org.mozilla.firefox:media	8816	Binder:8816_2	8834	Runnable (Preempted)	427.118788	0.686686	622
org.mozilla.firefox	8452	Binder:8452_1	8476	Running	426.868729	0.232246	1838
org.mozilla.firefox:tab0	8548	Thread-10	8977	Runnable (Preempted)	411.922737	0.38824	1061
org.mozilla.firefox	8452	Jit thread pool	8458	Running	410.030198	1.129559	363
media.codec	672	MtkOmxVdecThrea	8987	Running	402.628142	0.085356	4717
media.codec	672	HwBinder:672_7	12286	Runnable	379.59279	0.119031	3189
org.mozilla.firefox:media	8816	a.firefox:media	8816	Runnable	376.879894	0.129112	2919
org.mozilla.firefox	8452	Binder:8452_1	8476	Runnable (Preempted)	361.636963	0.575855	628
/system/bin/surfaceflinger	3534	Binder:3534_3	3727	Runnable (Preempted)	337.121341	0.229022	1472
/system/bin/surfaceflinger	3534	DispSync	3545	Runnable	326.099906	0.038909	8381
org.mozilla.firefox	8452	Binder:8452_3	8530	Running	310.520967	0.257907	1204
org.mozilla.firefox:tab0	8548	Binder:8548_C	8890	Runnable	305.06311	0.279361	1092
org.mozilla.firefox:tab0	8548	Binder:8548_9	8883	Runnable	299.109414	0.294689	1015
org.mozilla.firefox:tab0	8548	Binder:8548_A	8885	Runnable	297.975888	0.249979	1192
media.codec	672	HwBinder:672_13	30080	Runnable (Preempted)	280.249259	0.344286	814
/system/bin/surfaceflinger	3534	Binder:3534_2	3546	Runnable (Preempted)	275.852349	0.210735	1309
org.mozilla.firefox	8452	Binder:8452_3	8530	Runnable (Preempted)	275.845265	0.625499	441
org.mozilla.firefox	8452	GleanAPIPool	8487	Uninterruptible Sleep	261.02195	0.646093	404
org.mozilla.firefox	8452	Binder:8452_6	8948	Runnable	254.287478	0.118383	2148
org.mozilla.firefox:tab0	8548	Binder:8548_8	8882	Runnable	248.424335	0.352875	704
org.mozilla.firefox	8452	pool-4-thread-1	8812	Running	241.879404	3.505498	69
org.mozilla.firefox	8452	GleanAPIPool	8487	Runnable	238.835719	0.41037	582
org.mozilla.firefox:tab0	8548	Binder:8548_A	8885	Running	235.223776	0.185069	1271
org.mozilla.firefox:media	8816	CodecLooper	8986	Runnable (Preempted)	230.788022	0.419614	550
org.mozilla.firefox:tab0	8548	Binder:8548_C	8890	Running	227.474774	0.193266	1177
org.mozilla.firefox:tab0	8548	Binder:8548_3	8566	Runnable	222.887973	0.289464	770
org.mozilla.firefox	8452	RenderThread	8523	Running	217.403493	0.608973	357
org.mozilla.firefox	8452	Jit thread pool	8458	Runnable	216.449098	0.707349	306
media.codec	672	HwBinder:672_13	30080	Runnable	215.411018	0.139786	1541
org.mozilla.firefox:tab0	8548	Binder:8548_9	8883	Running	211.282493	0.195631	1080
/system/bin/surfaceflinger	3534	app	3548	Runnable	205.080125	0.036054	5688
org.mozilla.firefox:tab0	8548	Thread-9	8992	Runnable (Preempted)	181.407557	0.641016	283
org.mozilla.firefox	8452	GPU completion	8784	Runnable	177.504251	0.182994	970
org.mozilla.firefox	8452	Binder:8452_1	8476	Runnable	173.630705	0.144211	1204
org.mozilla.firefox:tab0	8548	JS Helper	8667	Running	173.147854	0.961932	180
org.mozilla.firefox:media	8816	HwBinder:8816_1	8841	Runnable	167.884845	0.071258	2356
org.mozilla.firefox	8452	URL Classifier	8600	Runnable	157.84101	0.674534	234
org.mozilla.firefox:tab0	8548	Binder:8548_8	8882	Running	151.589575	0.199986	758
org.mozilla.firefox	8452	StreamTrans #57	8973	Runnable	150.467701	0.30459	494
org.mozilla.firefox	8452	pool-14-thread-	8573	Uninterruptible Sleep	149.341014	14.934101	10
org.mozilla.firefox:tab0	8548	Binder:8548_3	8566	Running	144.982759	0.175311	827
org.mozilla.firefox	8452	StreamTrans #58	8974	Runnable	139.386028	0.322652	432
org.mozilla.firefox:tab0	8548	Binder:8548_2	8565	Runnable	138.98431	0.246426	564
org.mozilla.firefox	8452	mali-cmar-backe	8595	Runnable (Preempted)	138.638459	0.479717	289
/system/bin/surfaceflinger	3534	sf	3549	Running	135.869234	0.087601	1551
org.mozilla.firefox	8452	StreamTrans #59	8984	Runnable	134.917173	0.32432	416
org.mozilla.firefox	8452	mozilla.firefox	8452	Runnable (Preempted)	132.428778	0.272487	486
org.mozilla.firefox	8452	GleanAPIPool	8487	Running	132.394859	0.186998	708
org.mozilla.firefox	8452	mali-hist-dump	8596	Running	126.980089	0.313531	405
org.mozilla.firefox:tab0	8548	JS Helper	8668	Runnable	121.97916	1.139992	107
org.mozilla.firefox:tab0	8548	Binder:8548_2	8565	Running	121.85963	0.204462	596
org.mozilla.firefox:tab0	8548	JS Helper	8667	Runnable	120.097409	0.710635	169
org.mozilla.firefox	8452	URL Classifier	8600	Running	119.729092	0.38873	308
org.mozilla.firefox	8452	GleanAPIPool	8487	Runnable (Preempted)	115.918701	0.958005	121
/system/bin/surfaceflinger	3534	surfaceflinger	3551	Runnable	112.84993	0.171765	657
org.mozilla.firefox	8452	StreamTrans #61	8997	Runnable	111.505394	0.306333	364
org.mozilla.firefox:tab0	8548	Socket Thread	8665	Runnable (Preempted)	109.793469	0.373447	294
org.mozilla.firefox	8452	pool-5-thread-1	8494	Running	101.862306	0.885759	115
org.mozilla.firefox	8452	pool-3-thread-3	8982	Sleeping	100.027547	50.013773	2
org.mozilla.firefox	8452	StreamTrans #60	8996	Runnable	99.202462	0.274039	362
org.mozilla.firefox	8452	pool-5-thread-1	8494	Runnable	96.10648	1.092119	88
org.mozilla.firefox	8452	Binder:8452_3	8530	Runnable	94.449464	0.124439	759
org.mozilla.firefox	8452	Timer	8570	Runnable	93.795694	0.39913	235
org.mozilla.firefox:tab0	8548	Web Content	8572	Uninterruptible Sleep + Wake Kill	92.600548	1.129274	82
org.mozilla.firefox:tab0	8548	Thread-11	8999	Runnable (Preempted)	92.185616	0.492971	187
org.mozilla.firefox:tab0	8548	JS Helper	8668	Running	90.761323	0.737896	123
org.mozilla.firefox	8452	GPU completion	8784	Running	87.049166	0.088285	986
org.mozilla.firefox:tab0	8548	ImageBridgeChld	8682	Runnable (Preempted)	84.831469	0.543791	156
org.mozilla.firefox:media	8816	MediaCodec_loop	8985	Runnable (Preempted)	82.299451	0.258803	318
org.mozilla.firefox:media	8816	HeapTaskDaemon	8829	Runnable	79.485006	1.848488	43
org.mozilla.firefox	8452	RenderThread	8523	Runnable	77.87508	0.291666	267
org.mozilla.firefox:tab0	8548	Binder:8548_B	8886	Runnable	70.453015	0.451621	156
org.mozilla.firefox:tab0	8548	Binder:8548_1	8564	Runnable	68.88639	0.26597	259
org.mozilla.firefox:tab0	8548	Thread-7	8983	Runnable (Preempted)	67.207772	0.351873	191
/system/bin/surfaceflinger	3534	surfaceflinger	3534	Runnable	66.406401	0.049153	1351
org.mozilla.firefox	8452	Jit thread pool	8458	Uninterruptible Sleep	64.323929	0.835375	77
org.mozilla.firefox:tab0	8548	Thread-8	8979	Runnable (Preempted)	61.295844	0.277356	221
media.codec	672	MtkOmxVdecThrea	8987	Runnable (Preempted)	60.707242	0.305061	199
org.mozilla.firefox	8452	mozilla.firefox	8452	Uninterruptible Sleep	60.331699	0.793838	76
/system/bin/surfaceflinger	3534	surfaceflinger	3550	Runnable	60.038087	0.186453	322
org.mozilla.firefox	8452	IPDL Background	8602	Runnable (Preempted)	59.528466	0.517638	115
/system/bin/surfaceflinger	3534	surfaceflinger	3551	Running	57.284851	0.061332	934
org.mozilla.firefox	8452	mali-hist-dump	8596	Runnable	56.171322	0.138694	405
org.mozilla.firefox:tab0	8548	Timer	8671	Runnable (Preempted)	56.018235	0.434249	129
org.mozilla.firefox:media	8816	HeapTaskDaemon	8829	Running	54.956008	1.194695	46
org.mozilla.firefox	8452	HWC release	8783	Sleeping	54.324542	6.03606	9
/system/bin/surfaceflinger	3534	sf	3549	Runnable	54.111564	0.036389	1487
org.mozilla.firefox	8452	Adjust-pool-8-t	8517	Uninterruptible Sleep	52.795082	17.59836	3
org.mozilla.firefox:tab0	8548	Binder:8548_1	8564	Running	52.740235	0.188357	280
org.mozilla.firefox:tab0	8548	MediaTimer #1	8993	Runnable (Preempted)	47.963699	0.479636	100
org.mozilla.firefox	8452	mali-mem-purge	8590	Runnable	46.995461	0.117488	400
/system/bin/surfaceflinger	3534	Binder:3534_5	4093	Runnable	46.279233	0.557581	83
org.mozilla.firefox:tab0	8548	MediaSupervisor	8978	Runnable (Preempted)	45.069771	0.244944	184
org.mozilla.firefox	8452	DefaultDispatch	8509	Sleeping	44.759235	14.919745	3
org.mozilla.firefox	8452	pool-5-thread-1	8494	Runnable (Preempted)	43.810314	2.190515	20
org.mozilla.firefox	8452	Thread-26	8994	Runnable (Preempted)	43.029704	0.417764	103
/system/bin/surfaceflinger	3534	surfaceflinger	3551	Runnable (Preempted)	37.511542	0.13542	277
org.mozilla.firefox	8452	DefaultDispatch	8500	Runnable	37.157238	0.629783	59
org.mozilla.firefox	8452	mali-cmar-backe	8595	Uninterruptible Sleep	36.362008	0.234593	155
org.mozilla.firefox	8452	StreamTrans #57	8973	Running	35.281387	0.066568	530
org.mozilla.firefox	8452	RenderThread	8523	Runnable (Preempted)	35.12631	0.408445	86
org.mozilla.firefox	8452	DefaultDispatch	8502	Runnable	34.693541	0.680265	51
org.mozilla.firefox	8452	StreamTrans #58	8974	Running	33.564222	0.071871	467
org.mozilla.firefox	8452	StreamTrans #59	8984	Running	31.964311	0.071991	444
org.mozilla.firefox:media	8816	a.firefox:media	8816	Runnable (Preempted)	30.736536	0.272004	113
org.mozilla.firefox:tab0	8548	Binder:8548_B	8886	Running	30.234381	0.15997	189
/system/bin/surfaceflinger	3534	DispSync	3545	Uninterruptible Sleep	29.191848	0.294867	99
org.mozilla.firefox	8452	mali-mem-purge	8590	Running	29.151551	0.072336	403
org.mozilla.firefox	8452	StreamTrans #61	8997	Running	28.443857	0.072746	391
org.mozilla.firefox:tab0	8548	Binder:8548_3	8566	Runnable (Preempted)	27.482465	0.624601	44
org.mozilla.firefox	8452	Cache2 I/O	8575	Runnable	27.467771	0.256708	107
media.codec	672	HwBinder:672_13	30080	Uninterruptible Sleep + Wake Kill	26.829154	0.993672	27
org.mozilla.firefox	8452	StreamTrans #60	8996	Running	26.384467	0.068888	383
org.mozilla.firefox	8452	pool-4-thread-1	8812	Runnable	25.845314	0.391595	66
/system/bin/surfaceflinger	3534	Binder:3534_5	4093	Running	24.637002	0.205308	120
org.mozilla.firefox	8452	DefaultDispatch	8500	Running	23.869384	0.378879	63
org.mozilla.firefox:tab0	8548	Web Content	8572	Uninterruptible Sleep	23.349544	0.299353	78
org.mozilla.firefox:tab0	8548	Binder:8548_8	8882	Runnable (Preempted)	23.291154	0.612925	38
org.mozilla.firefox:tab0	8548	Binder:8548_C	8890	Runnable (Preempted)	23.091545	0.344649	67
media.codec	672	HwBinder:672_1	770	Running	22.994005	0.676294	34
org.mozilla.firefox	8452	StreamTrans #68	9007	Sleeping	22.938156	5.734539	4
org.mozilla.firefox:tab0	8548	Binder:8548_A	8885	Runnable (Preempted)	22.776697	0.392701	58
org.mozilla.firefox:tab0	8548	HeapTaskDaemon	8560	Running	22.24731	2.224731	10
org.mozilla.firefox	8452	DefaultDispatch	8502	Running	21.970468	0.348737	63
org.mozilla.firefox:tab0	8548	Thread-9	8992	Uninterruptible Sleep + Wake Kill	21.841773	1.28481	17
org.mozilla.firefox	8452	StreamTrans #67	9005	Runnable	19.141925	6.380641	3
